token	subject	gender	language	session	word	vowel	f0	logf0	f1	logf1	f2	logf2	f3	logf3	fronting1	fronting2	height	group	heightMel	frontingMel
rec_s2_F_P50_oO105	P50	F	Spanish	s2	sopa	closed	190	2.2779	558	2.7464	1124	3.0508	2569	3.4098	0.3044	0.3590	0.4685	G3	222.0	227.0
rec_s2_F_P50_oO108	P50	F	Spanish	s2	sola	closed	190	2.2792	570	2.7561	1229	3.0896	2355	3.3719	0.3335	0.2824	0.4769	G3	227.9	254.5
rec_s2_F_P50_oO111	P50	F	Spanish	s2	botas	closed	193	2.2846	570	2.7557	1142	3.0577	2889	3.4608	0.3020	0.4031	0.4711	G3	225.7	226.9
rec_s2_F_P50_oO117	P50	F	Spanish	s2	pelota	closed	185	2.2679	613	2.7877	1407	3.1484	2532	3.4035	0.3608	0.2550	0.5197	G3	252.4	286.2
rec_s2_F_P50_oO118	P50	F	Spanish	s2	destroza	closed	198	2.2972	584	2.7663	1363	3.1346	2684	3.4287	0.3682	0.2942	0.4691	G3	228.9	287.6
rec_s2_F_P50_oO121	P50	F	Spanish	s2	nota	closed	175	2.2441	674	2.8286	1389	3.1426	3163	3.5001	0.3139	0.3576	0.5845	G3	288.0	253.0
rec_s2_F_P50_oO122	P50	F	Spanish	s2	pelota	closed	182	2.2604	558	2.7464	1412	3.1499	2679	3.4279	0.4035	0.2780	0.4860	G3	228.0	314.3
rec_s2_F_P50_oO123	P50	F	Spanish	s2	toma	closed	188	2.2750	567	2.7532	1156	3.0630	2527	3.4026	0.3098	0.3396	0.4782	G3	228.0	232.9
rec_s2_F_P50_oO124	P50	F	Spanish	s2	sopa	closed	193	2.2864	555	2.7441	1111	3.0456	2573	3.4104	0.3014	0.3649	0.4577	G3	218.3	224.2
rec_s2_F_P50_oO125	P50	F	Spanish	s2	cosa	closed	190	2.2797	548	2.7390	1089	3.0370	2686	3.4292	0.2980	0.3922	0.4593	G3	217.0	220.3
rec_s2_F_P50_oO128	P50	F	Spanish	s2	pomo	closed	188	2.2743	547	2.7382	924	2.9657	2589	3.4131	0.2275	0.4474	0.4640	G3	218.0	162.5
rec_s2_F_P50_oO129	P50	F	Spanish	s2	pomo	closed	195	2.2911	566	2.7527	973	2.9880	2606	3.4160	0.2353	0.4280	0.4616	G3	222.3	171.0
rec_s2_F_P50_oO133	P50	F	Spanish	s2	capota	closed	189	2.2776	555	2.7440	1152	3.0614	2739	3.4376	0.3174	0.3762	0.4664	G3	221.3	237.6
rec_s2_F_P50_oO139	P50	F	Spanish	s2	copa	closed	199	2.2993	574	2.7592	1005	3.0021	2594	3.4139	0.2429	0.4118	0.4599	G3	223.3	178.5
rec_s2_F_P50_oO147	P50	F	Spanish	s2	capota	closed	185	2.2678	561	2.7490	1140	3.0569	2746	3.4388	0.3079	0.3818	0.4813	G3	227.2	230.7
rec_s2_F_P50_oO149	P50	F	Spanish	s2	nota	closed	185	2.2666	601	2.7786	1356	3.1322	2629	3.4199	0.3536	0.2877	0.5120	G3	246.7	277.4
rec_s2_F_P50_oO22	P50	F	Spanish	s2	botas	closed	176	2.2467	528	2.7224	1110	3.0454	2632	3.4204	0.3230	0.3749	0.4757	G3	217.4	237.4
rec_s2_F_P50_oO26	P50	F	Spanish	s2	cosa	closed	183	2.2630	534	2.7278	1112	3.0459	2372	3.3751	0.3181	0.3292	0.4648	G3	215.2	235.1
rec_s2_F_P50_oO27	P50	F	Spanish	s2	sola	closed	180	2.2543	550	2.7407	1201	3.0794	2297	3.3612	0.3387	0.2817	0.4865	G3	225.5	255.7
rec_s2_F_P50_oO29	P50	F	Spanish	s2	coma	closed	183	2.2618	548	2.7387	929	2.9681	2601	3.4151	0.2294	0.4469	0.4769	G3	222.3	163.8
rec_s2_F_P50_oO30	P50	F	Spanish	s2	pomo	closed	189	2.2755	545	2.7365	937	2.9718	2565	3.4090	0.2353	0.4373	0.4610	G3	216.3	168.3
rec_s2_F_P50_oO38	P50	F	Spanish	s2	destroza	closed	191	2.2807	586	2.7681	1303	3.1150	2626	3.4193	0.3468	0.3043	0.4875	G3	235.0	269.1
rec_s2_F_P50_oO5	P50	F	Spanish	s2	toma	closed	180	2.2550	543	2.7349	1083	3.0345	2512	3.4000	0.2996	0.3655	0.4799	G3	222.0	220.8
rec_s2_F_P50_oO50	P50	F	Spanish	s2	coma	closed	196	2.2932	576	2.7604	985	2.9932	2532	3.4035	0.2329	0.4103	0.4671	G3	226.4	170.4
rec_s2_F_P50_oO53	P50	F	Spanish	s2	nota	closed	182	2.2610	641	2.8071	1332	3.1247	1546	3.1892	0.3176	0.0645	0.5460	G3	267.7	251.6
rec_s2_F_P50_oO55	P50	F	Spanish	s2	fobia	closed	200	2.3007	574	2.7589	985	2.9934	2615	3.4174	0.2345	0.4241	0.4581	G3	222.5	171.4
rec_s2_F_P50_oO59	P50	F	Spanish	s2	sopa	closed	187	2.2728	553	2.7428	1152	3.0615	2623	3.4189	0.3187	0.3573	0.4701	G3	221.8	238.6
rec_s2_F_P50_oO7	P50	F	Spanish	s2	coma	closed	190	2.2777	551	2.7410	942	2.9743	2448	3.3887	0.2332	0.4145	0.4634	G3	218.5	167.1
rec_s2_F_P50_oO72	P50	F	Spanish	s2	sola	closed	188	2.2743	573	2.7580	1223	3.0876	2356	3.3721	0.3296	0.2846	0.4837	G3	230.9	251.2
rec_s2_F_P50_oO83	P50	F	Spanish	s2	copa	closed	188	2.2735	552	2.7423	950	2.9779	2560	3.4083	0.2356	0.4305	0.4687	G3	220.5	169.6
rec_s2_F_P50_oO86	P50	F	Spanish	s2	destroza	closed	200	2.3010	594	2.7737	1330	3.1239	2740	3.4378	0.3502	0.3138	0.4727	G3	232.2	273.2
rec_s2_F_P50_oO89	P50	F	Spanish	s2	fobia	closed	193	2.2848	568	2.7544	948	2.9769	2538	3.4044	0.2225	0.4275	0.4696	G3	224.7	160.9
rec_s2_F_P50_oO9	P50	F	Spanish	s2	fobia	closed	193	2.2845	563	2.7509	960	2.9823	2502	3.3983	0.2315	0.4160	0.4664	G3	222.3	167.8
rec_s2_F_P50_oO90	P50	F	Spanish	s2	toma	closed	187	2.2709	569	2.7551	1179	3.0715	2618	3.4180	0.3165	0.3464	0.4842	G3	229.7	239.3
rec_s2_F_P50_oO91	P50	F	Spanish	s2	copa	closed	186	2.2692	531	2.7251	904	2.9564	2626	3.4192	0.2313	0.4628	0.4560	G3	211.4	163.0
rec_s2_F_P50_oO94	P50	F	Spanish	s2	cosa	closed	190	2.2791	554	2.7438	1121	3.0495	2522	3.4018	0.3056	0.3523	0.4648	G3	220.0	228.0
rec_s2_F_P50_oO98	P50	F	Spanish	s2	capota	closed	192	2.2825	567	2.7537	1229	3.0895	2730	3.4362	0.3357	0.3468	0.4712	G3	225.0	256.0
rec_s2_F_P51_oO	P51	F	Spanish	s2	pelota	closed	185	2.2671	582	2.7649	1474	3.1686	2803	3.4476	0.4037	0.2790	0.4978	G1	237.5	319.6
rec_s2_F_P51_oO1	P51	F	Spanish	s2	nota	closed	192	2.2823	712	2.8527	1230	3.0899	2401	3.3803	0.2373	0.2904	0.5704	G1	292.1	189.2
rec_s2_F_P51_oO10	P51	F	Spanish	s2	coma	closed	189	2.2761	579	2.7626	935	2.9709	2833	3.4522	0.2082	0.4814	0.4865	G1	233.1	150.7
rec_s2_F_P51_oO101	P51	F	Spanish	s2	coma	closed	197	2.2943	591	2.7717	938	2.9720	2738	3.4375	0.2003	0.4655	0.4774	G1	233.0	146.0
rec_s2_F_P51_oO106	P51	F	Spanish	s2	sopa	closed	199	2.2996	586	2.7681	1124	3.0507	2732	3.4365	0.2826	0.3858	0.4685	G1	229.1	213.2
rec_s2_F_P51_oO115	P51	F	Spanish	s2	sola	closed	197	2.2935	590	2.7711	1268	3.1032	2509	3.3995	0.3321	0.2963	0.4776	G1	232.5	256.7
rec_s2_F_P51_oO119	P51	F	Spanish	s2	sola	closed	202	2.3047	616	2.7893	1194	3.0770	2613	3.4172	0.2877	0.3402	0.4846	G1	241.2	221.4
rec_s2_F_P51_oO121	P51	F	Spanish	s2	pelota	closed	195	2.2903	579	2.7627	1514	3.1802	2817	3.4498	0.4176	0.2696	0.4724	G1	228.6	331.8
rec_s2_F_P51_oO125	P51	F	Spanish	s2	capota	closed	194	2.2880	559	2.7477	1155	3.0627	2926	3.4662	0.3150	0.4035	0.4597	G1	219.5	236.6
rec_s2_F_P51_oO127	P51	F	Spanish	s2	copa	closed	202	2.3051	526	2.7206	874	2.9417	2916	3.4647	0.2211	0.5230	0.4155	G1	197.0	154.1
rec_s2_F_P51_oO128	P51	F	Spanish	s2	cosa	closed	198	2.2973	579	2.7624	1166	3.0668	2764	3.4416	0.3044	0.3748	0.4651	G1	226.4	230.3
rec_s2_F_P51_oO130	P51	F	Spanish	s2	copa	closed	206	2.3136	475	2.6769	847	2.9278	2778	3.4437	0.2509	0.5159	0.3634	G1	167.4	170.3
rec_s2_F_P51_oO140	P51	F	Spanish	s2	sola	closed	199	2.2998	584	2.7665	1204	3.0805	2566	3.4092	0.3141	0.3287	0.4667	G1	228.1	239.9
rec_s2_F_P51_oO144	P51	F	Spanish	s2	pelota	closed	197	2.2936	601	2.7790	1538	3.1868	2763	3.4414	0.4078	0.2545	0.4855	G1	237.8	327.6
rec_s2_F_P51_oO146	P51	F	Spanish	s2	botas	closed	206	2.3141	538	2.7306	1107	3.0442	2642	3.4220	0.3135	0.3778	0.4165	G1	200.2	231.4
rec_s2_F_P51_oO16	P51	F	Spanish	s2	fobia	closed	196	2.2918	574	2.7589	992	2.9967	2658	3.4246	0.2378	0.4278	0.4672	G1	225.5	173.9
rec_s2_F_P51_oO18	P51	F	Spanish	s2	fobia	closed	199	2.2988	565	2.7517	966	2.9851	2672	3.4269	0.2334	0.4418	0.4529	G1	218.8	169.0
rec_s2_F_P51_oO2	P51	F	Spanish	s2	destroza	closed	204	2.3096	580	2.7634	1463	3.1651	2778	3.4438	0.4017	0.2787	0.4538	G1	222.5	317.6
rec_s2_F_P51_oO34	P51	F	Spanish	s2	coma	closed	199	2.2987	561	2.7489	883	2.9458	2750	3.4393	0.1969	0.4935	0.4502	G1	216.9	140.0
rec_s2_F_P51_oO38	P51	F	Spanish	s2	fobia	closed	212	2.3262	565	2.7522	1008	3.0033	2683	3.4287	0.2511	0.4254	0.4261	G1	209.4	184.0
rec_s2_F_P51_oO41	P51	F	Spanish	s2	copa	closed	193	2.2848	565	2.7519	942	2.9740	2891	3.4610	0.2221	0.4870	0.4671	G1	223.3	160.2
rec_s2_F_P51_oO43	P51	F	Spanish	s2	pomo	closed	202	2.3055	580	2.7636	947	2.9765	2740	3.4378	0.2129	0.4613	0.4581	G1	224.0	154.7
rec_s2_F_P51_oO46	P51	F	Spanish	s2	pomo	closed	99	1.9978	564	2.7517	945	2.9755	2821	3.4505	0.2238	0.4750	0.7539	G1	297.2	161.8
rec_s2_F_P51_oO52	P51	F	Spanish	s2	toma	closed	216	2.3346	593	2.7727	1016	3.0068	2712	3.4334	0.2341	0.4265	0.4381	G1	220.1	173.2
rec_s2_F_P51_oO53	P51	F	Spanish	s2	pomo	closed	199	2.2999	585	2.7675	878	2.9435	2880	3.4594	0.1760	0.5159	0.4676	G1	228.6	126.3
rec_s2_F_P51_oO56	P51	F	Spanish	s2	nota	closed	191	2.2814	528	2.7230	928	2.9678	1966	3.2936	0.2447	0.3259	0.4416	G1	206.2	173.6
rec_s2_F_P51_oO57	P51	F	Spanish	s2	nota	closed	97	1.9888	774	2.8889	1576	3.1976	2574	3.4106	0.3088	0.2129	0.9001	G1	393.8	260.5
rec_s2_F_P51_oO60	P51	F	Spanish	s2	destroza	closed	207	2.3167	571	2.7566	1451	3.1617	2720	3.4345	0.4051	0.2728	0.4399	G1	215.9	318.7
rec_s2_F_P51_oO63	P51	F	Spanish	s2	capota	closed	191	2.2818	576	2.7602	1175	3.0699	2917	3.4649	0.3097	0.3949	0.4784	G1	230.1	234.6
rec_s2_F_P51_oO69	P51	F	Spanish	s2	cosa	closed	98	1.9930	581	2.7643	1147	3.0597	2794	3.4462	0.2954	0.3865	0.7714	G1	306.3	223.2
rec_s2_F_P51_oO71	P51	F	Spanish	s2	botas	closed	199	2.2985	592	2.7724	1153	3.0617	2563	3.4087	0.2893	0.3470	0.4739	G1	232.0	219.8
rec_s2_F_P51_oO76	P51	F	Spanish	s2	toma	closed	203	2.3080	673	2.8279	1264	3.1018	2753	3.4398	0.2738	0.3381	0.5199	G1	266.7	216.8
rec_s2_F_P51_oO78	P51	F	Spanish	s2	destroza	closed	101	2.0027	580	2.7632	1415	3.1509	2758	3.4406	0.3877	0.2898	0.7605	G1	303.3	304.3
rec_s2_F_P51_oO81	P51	F	Spanish	s2	sopa	closed	102	2.0086	558	2.7466	1074	3.0308	2764	3.4415	0.2842	0.4107	0.7380	G1	291.6	210.3
rec_s2_F_P51_oO83	P51	F	Spanish	s2	cosa	closed	97	1.9845	571	2.7566	1148	3.0601	2601	3.4152	0.3035	0.3551	0.7721	G1	302.3	228.4
rec_s2_F_P51_oO9	P51	F	Spanish	s2	toma	closed	196	2.2918	622	2.7936	1158	3.0637	2758	3.4406	0.2701	0.3769	0.5018	G1	248.5	207.1
rec_s2_F_P51_oO91	P51	F	Spanish	s2	capota	closed	196	2.2921	566	2.7529	1199	3.0787	2865	3.4571	0.3258	0.3784	0.4607	G1	221.5	247.1
rec_s2_F_P51_oO99	P51	F	Spanish	s2	sopa	closed	195	2.2908	593	2.7731	1105	3.0434	2725	3.4353	0.2702	0.3920	0.4823	G1	235.4	203.6
rec_s2_F_P52_oO101	P52	F	Spanish	s2	sola	closed	199	2.2998	680	2.8324	1359	3.1333	2687	3.4293	0.3009	0.2959	0.5326	G1	272.8	241.8
rec_s2_F_P52_oO104	P52	F	Spanish	s2	fobia	closed	214	2.3305	759	2.8800	1048	3.0205	2755	3.4401	0.1405	0.4197	0.5494	G1	296.1	109.7
rec_s2_F_P52_oO11	P52	F	Spanish	s2	toma	closed	210	2.3230	649	2.8120	1041	3.0175	3068	3.4869	0.2055	0.4694	0.4890	G1	250.8	155.6
rec_s2_F_P52_oO114	P52	F	Spanish	s2	fobia	closed	212	2.3259	623	2.7943	1087	3.0363	2811	3.4489	0.2419	0.4126	0.4684	G1	237.3	183.3
rec_s2_F_P52_oO115	P52	F	Spanish	s2	copa	closed	215	2.3333	554	2.7432	1065	3.0273	2754	3.4400	0.2841	0.4127	0.4099	G1	201.8	209.2
rec_s2_F_P52_oO119	P52	F	Spanish	s2	pelota	closed	209	2.3194	692	2.8404	1399	3.1457	2655	3.4240	0.3054	0.2783	0.5210	G1	270.9	247.8
rec_s2_F_P52_oO120	P52	F	Spanish	s2	toma	closed	206	2.3132	631	2.7998	1193	3.0767	2621	3.4184	0.2768	0.3418	0.4867	G1	245.3	214.1
rec_s2_F_P52_oO121	P52	F	Spanish	s2	sola	closed	209	2.3206	595	2.7745	1187	3.0744	2620	3.4183	0.2999	0.3439	0.4539	G1	226.1	229.2
rec_s2_F_P52_oO127	P52	F	Spanish	s2	pomo	closed	213	2.3279	615	2.7890	1024	3.0103	3075	3.4879	0.2213	0.4775	0.4612	G1	232.8	165.5
rec_s2_F_P52_oO130	P52	F	Spanish	s2	fobia	closed	213	2.3276	583	2.7655	1119	3.0487	2820	3.4502	0.2832	0.4015	0.4379	G1	217.5	213.0
rec_s2_F_P52_oO135	P52	F	Spanish	s2	sopa	closed	209	2.3191	605	2.7820	1237	3.0922	2772	3.4428	0.3102	0.3506	0.4628	G1	230.9	240.0
rec_s2_F_P52_oO142	P52	F	Spanish	s2	copa	closed	105	2.0202	558	2.7468	959	2.9820	2726	3.4356	0.2352	0.4536	0.7266	G1	289.1	169.9
rec_s2_F_P52_oO144	P52	F	Spanish	s2	toma	closed	204	2.3096	609	2.7843	1200	3.0792	2977	3.4738	0.2949	0.3946	0.4747	G1	236.5	226.6
rec_s2_F_P52_oO146	P52	F	Spanish	s2	destroza	closed	212	2.3269	686	2.8363	1513	3.1800	2826	3.4512	0.3437	0.2712	0.5094	G1	266.0	281.8
rec_s2_F_P52_oO149	P52	F	Spanish	s2	nota	closed	198	2.2967	627	2.7970	1385	3.1414	2950	3.4699	0.3444	0.3285	0.5003	G1	249.3	273.4
rec_s2_F_P52_oO16	P52	F	Spanish	s2	sola	closed	204	2.3087	655	2.8162	1163	3.0657	2826	3.4511	0.2495	0.3854	0.5075	G1	257.9	193.5
rec_s2_F_P52_oO24	P52	F	Spanish	s2	pelota	closed	205	2.3112	640	2.8060	1358	3.1328	2733	3.4367	0.3268	0.3039	0.4948	G1	250.2	259.7
rec_s2_F_P52_oO27	P52	F	Spanish	s2	coma	closed	211	2.3243	792	2.8988	853	2.9309	2258	3.3538	0.0321	0.4229	0.5745	G1	312.0	24.4
rec_s2_F_P52_oO31	P52	F	Spanish	s2	pomo	closed	207	2.3160	561	2.7489	1015	3.0065	2333	3.3680	0.2576	0.3614	0.4329	G1	211.0	188.4
rec_s2_F_P52_oO4	P52	F	Spanish	s2	capota	closed	212	2.3259	529	2.7233	1246	3.0955	2823	3.4508	0.3722	0.3552	0.3974	G1	191.3	280.2
rec_s2_F_P52_oO40	P52	F	Spanish	s2	pelota	closed	200	2.3001	653	2.8149	1520	3.1819	2707	3.4326	0.3669	0.2507	0.5149	G1	259.9	298.5
rec_s2_F_P52_oO42	P52	F	Spanish	s2	destroza	closed	210	2.3232	609	2.7846	1426	3.1541	2761	3.4411	0.3695	0.2870	0.4614	G1	232.1	293.4
rec_s2_F_P52_oO53	P52	F	Spanish	s2	botas	closed	207	2.3162	709	2.8508	1007	3.0031	2778	3.4437	0.1523	0.4407	0.5346	G1	279.8	116.8
rec_s2_F_P52_oO56	P52	F	Spanish	s2	coma	closed	217	2.3374	729	2.8629	1028	3.0118	2623	3.4188	0.1489	0.4070	0.5255	G1	281.2	115.5
rec_s2_F_P52_oO57	P52	F	Spanish	s2	nota	closed	206	2.3148	672	2.8276	1404	3.1473	2925	3.4661	0.3197	0.3188	0.5127	G1	264.1	258.2
rec_s2_F_P52_oO58	P52	F	Spanish	s2	botas	closed	205	2.3123	745	2.8721	1087	3.0364	2859	3.4562	0.1643	0.4198	0.5598	G1	296.8	128.9
rec_s2_F_P52_oO60	P52	F	Spanish	s2	coma	closed	204	2.3100	626	2.7963	1033	3.0141	2507	3.3991	0.2178	0.3850	0.4863	G1	244.5	163.5
rec_s2_F_P52_oO62	P52	F	Spanish	s2	cosa	closed	210	2.3221	390	2.5908	1035	3.0150	2664	3.4255	0.4242	0.4105	0.2688	G1	116.9	287.4
rec_s2_F_P52_oO66	P52	F	Spanish	s2	toma	closed	200	2.3017	670	2.8259	1217	3.0851	2901	3.4626	0.2592	0.3774	0.5242	G1	267.6	203.7
rec_s2_F_P52_oO67	P52	F	Spanish	s2	pomo	closed	213	2.3277	651	2.8137	1023	3.0097	2882	3.4596	0.1960	0.4499	0.4860	G1	249.5	148.4
rec_s2_F_P52_oO69	P52	F	Spanish	s2	capota	closed	204	2.3087	614	2.7879	1370	3.1367	2759	3.4407	0.3487	0.3040	0.4792	G1	238.8	275.3
rec_s2_F_P52_oO70	P52	F	Spanish	s2	botas	closed	203	2.3068	668	2.8246	999	2.9994	2976	3.4737	0.1748	0.4743	0.5178	G1	264.5	132.2
rec_s2_F_P52_oO73	P52	F	Spanish	s2	nota	closed	206	2.3138	678	2.8314	1282	3.1080	3153	3.4987	0.2765	0.3907	0.5177	G1	266.8	220.0
rec_s2_F_P52_oO75	P52	F	Spanish	s2	sopa	closed	217	2.3357	673	2.8279	1263	3.1013	2875	3.4587	0.2734	0.3574	0.4921	G1	256.6	216.5
rec_s2_F_P52_oO77	P52	F	Spanish	s2	cosa	closed	211	2.3244	649	2.8120	1201	3.0797	2629	3.4199	0.2677	0.3402	0.4876	G1	250.0	208.3
rec_s2_F_P52_oO80	P52	F	Spanish	s2	sopa	closed	212	2.3271	613	2.7873	1194	3.0771	2792	3.4459	0.2897	0.3688	0.4602	G1	232.5	222.8
rec_s2_F_P52_oO84	P52	F	Spanish	s2	copa	closed	214	2.3297	608	2.7841	1040	3.0172	2773	3.4430	0.2330	0.4259	0.4544	G1	228.7	174.4
rec_s2_F_P52_oO85	P52	F	Spanish	s2	capota	closed	209	2.3211	672	2.8275	1286	3.1093	2848	3.4545	0.2818	0.3452	0.5064	G1	261.9	223.9
rec_s2_F_P52_oO88	P52	F	Spanish	s2	destroza	closed	221	2.3439	662	2.8206	1450	3.1613	2879	3.4593	0.3407	0.2980	0.4768	G1	248.8	275.5
rec_s2_F_P53_oO101	P53	F	Spanish	s2	pelota	closed	160	2.2053	488	2.6888	1278	3.1066	3057	3.4852	0.4178	0.3786	0.4835	G1	208.9	311.3
rec_s2_F_P53_oO102	P53	F	Spanish	s2	capota	closed	164	2.2136	488	2.6887	1130	3.0529	3219	3.5077	0.3643	0.4548	0.4750	G1	205.8	264.8
rec_s2_F_P53_oO106	P53	F	Spanish	s2	fobia	closed	172	2.2350	517	2.7133	954	2.9797	3036	3.4823	0.2665	0.5026	0.4783	G1	214.8	188.8
rec_s2_F_P53_oO117	P53	F	Spanish	s2	toma	closed	184	2.2652	647	2.8110	1196	3.0778	3209	3.5063	0.2669	0.4285	0.5458	G1	269.0	207.6
rec_s2_F_P53_oO120	P53	F	Spanish	s2	nota	closed	167	2.2238	559	2.7472	1067	3.0282	2394	3.3791	0.2810	0.3509	0.5234	G1	239.9	207.4
rec_s2_F_P53_oO122	P53	F	Spanish	s2	fobia	closed	177	2.2476	520	2.7162	956	2.9807	3014	3.4791	0.2644	0.4985	0.4686	G1	212.6	188.0
rec_s2_F_P53_oO124	P53	F	Spanish	s2	sopa	closed	183	2.2635	509	2.7063	994	2.9976	2994	3.4762	0.2912	0.4787	0.4429	G1	202.4	207.4
rec_s2_F_P53_oO128	P53	F	Spanish	s2	cosa	closed	178	2.2494	540	2.7327	984	2.9929	3108	3.4924	0.2602	0.4995	0.4833	G1	222.0	187.9
rec_s2_F_P53_oO13	P53	F	Spanish	s2	nota	closed	172	2.2350	563	2.7505	1033	3.0142	2434	3.3864	0.2637	0.3721	0.5155	G1	238.0	193.7
rec_s2_F_P53_oO130	P53	F	Spanish	s2	pomo	closed	163	2.2134	614	2.7881	1026	3.0111	2755	3.4401	0.2230	0.4290	0.5747	G1	269.6	166.7
rec_s2_F_P53_oO132	P53	F	Spanish	s2	copa	closed	173	2.2371	521	2.7170	982	2.9922	2900	3.4624	0.2752	0.4702	0.4799	G1	216.1	196.9
rec_s2_F_P53_oO135	P53	F	Spanish	s2	sola	closed	174	2.2401	534	2.7274	1225	3.0882	2914	3.4645	0.3607	0.3763	0.4874	G1	222.0	271.2
rec_s2_F_P53_oO136	P53	F	Spanish	s2	destroza	closed	186	2.2703	571	2.7566	1312	3.1179	3059	3.4855	0.3613	0.3677	0.4863	G1	231.4	279.1
rec_s2_F_P53_oO137	P53	F	Spanish	s2	sopa	closed	176	2.2460	529	2.7238	1151	3.0609	2950	3.4699	0.3371	0.4090	0.4778	G1	217.9	250.3
rec_s2_F_P53_oO146	P53	F	Spanish	s2	sola	closed	170	2.2292	523	2.7183	1172	3.0688	2816	3.4496	0.3505	0.3808	0.4890	G1	219.4	260.2
rec_s2_F_P53_oO148	P53	F	Spanish	s2	cosa	closed	174	2.2408	525	2.7199	1058	3.0246	3028	3.4812	0.3047	0.4566	0.4791	G1	217.4	221.5
rec_s2_F_P53_oO149	P53	F	Spanish	s2	nota	closed	170	2.2293	526	2.7210	1346	3.1292	2836	3.4527	0.4081	0.3235	0.4918	G1	221.0	311.6
rec_s2_F_P53_oO15	P53	F	Spanish	s2	capota	closed	164	2.2153	489	2.6895	1104	3.0430	3194	3.5043	0.3535	0.4613	0.4742	G1	206.3	255.7
rec_s2_F_P53_oO16	P53	F	Spanish	s2	botas	closed	176	2.2465	529	2.7235	1042	3.0179	3186	3.5033	0.2943	0.4854	0.4770	G1	217.9	213.9
rec_s2_F_P53_oO25	P53	F	Spanish	s2	toma	closed	185	2.2679	575	2.7600	1252	3.0978	3140	3.4970	0.3378	0.3992	0.4921	G1	234.1	259.1
rec_s2_F_P53_oO28	P53	F	Spanish	s2	capota	closed	169	2.2281	500	2.6993	1167	3.0669	3166	3.5005	0.3676	0.4336	0.4712	G1	208.3	270.5
rec_s2_F_P53_oO37	P53	F	Spanish	s2	botas	closed	173	2.2378	516	2.7125	1016	3.0069	3097	3.4909	0.2944	0.4840	0.4747	G1	213.5	211.5
rec_s2_F_P53_oO4	P53	F	Spanish	s2	coma	closed	182	2.2612	547	2.7377	942	2.9739	3087	3.4896	0.2362	0.5157	0.4765	G1	222.5	169.1
rec_s2_F_P53_oO40	P53	F	Spanish	s2	pelota	closed	161	2.2063	492	2.6918	1249	3.0967	2989	3.4756	0.4049	0.3789	0.4855	G1	210.2	300.3
rec_s2_F_P53_oO44	P53	F	Spanish	s2	fobia	closed	172	2.2347	520	2.7156	973	2.9883	3075	3.4878	0.2726	0.4995	0.4809	G1	216.4	194.2
rec_s2_F_P53_oO45	P53	F	Spanish	s2	toma	closed	178	2.2499	571	2.7568	1259	3.0999	3069	3.4870	0.3431	0.3871	0.5069	G1	237.4	263.2
rec_s2_F_P53_oO5	P53	F	Spanish	s2	cosa	closed	179	2.2536	542	2.7336	1005	3.0021	3083	3.4890	0.2685	0.4869	0.4801	G1	222.3	194.4
rec_s2_F_P53_oO50	P53	F	Spanish	s2	pelota	closed	168	2.2250	519	2.7148	1320	3.1207	3093	3.4903	0.4059	0.3696	0.4898	G1	218.9	307.6
rec_s2_F_P53_oO53	P53	F	Spanish	s2	coma	closed	168	2.2252	576	2.7601	1022	3.0094	3063	3.4861	0.2493	0.4767	0.5349	G1	247.5	183.5
rec_s2_F_P53_oO59	P53	F	Spanish	s2	sopa	closed	169	2.2279	512	2.7096	1035	3.0148	2986	3.4751	0.3052	0.4602	0.4818	G1	214.5	220.2
rec_s2_F_P53_oO65	P53	F	Spanish	s2	destroza	closed	172	2.2358	580	2.7633	1266	3.1026	3091	3.4902	0.3393	0.3876	0.5276	G1	246.4	260.9
rec_s2_F_P53_oO7	P53	F	Spanish	s2	botas	closed	169	2.2274	496	2.6954	1004	3.0015	2954	3.4704	0.3061	0.4688	0.4680	G1	206.2	217.7
rec_s2_F_P53_oO74	P53	F	Spanish	s2	destroza	closed	171	2.2334	586	2.7682	1324	3.1220	2985	3.4750	0.3538	0.3530	0.5348	G1	250.0	275.3
rec_s2_F_P53_oO75	P53	F	Spanish	s2	copa	closed	175	2.2443	517	2.7138	878	2.9437	3038	3.4825	0.2299	0.5388	0.4695	G1	212.5	160.3
rec_s2_F_P53_oO80	P53	F	Spanish	s2	sola	closed	182	2.2608	564	2.7512	1194	3.0770	3033	3.4819	0.3258	0.4048	0.4904	G1	231.0	246.5
rec_s2_F_P53_oO81	P53	F	Spanish	s2	copa	closed	185	2.2672	527	2.7219	922	2.9646	3040	3.4829	0.2428	0.5183	0.4547	G1	210.1	171.8
rec_s2_F_P53_oO84	P53	F	Spanish	s2	pomo	closed	170	2.2314	515	2.7114	867	2.9381	3092	3.4902	0.2267	0.5521	0.4800	G1	215.3	157.1
rec_s2_F_P53_oO95	P53	F	Spanish	s2	pomo	closed	170	2.2297	507	2.7052	970	2.9869	3055	3.4850	0.2817	0.4981	0.4755	G1	211.2	199.8
rec_s2_F_P53_oO98	P53	F	Spanish	s2	coma	closed	172	2.2344	580	2.7633	1045	3.0191	2777	3.4436	0.2558	0.4245	0.5289	G1	246.4	189.6
rec_s2_F_P54_oO10	P54	F	Spanish	s2	pelota	closed	196	2.2922	629	2.7990	1367	3.1359	2798	3.4468	0.3369	0.3109	0.5068	G3	251.7	267.4
